Paróquia Nossa Senhora Achiropita;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4586334-Reviews-Paroquia_Nossa_Senhora_Achiropita-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/04/62/dc/31/igreja-nossa-senhora.jpg
Anhembi Parque;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4010772-Reviews-Anhembi_Parque-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0a/8a/f3/99/sambodromo-do-anhembi.jpg
Obelisco do Ibirapuera;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350282-Reviews-Obelisco_do_Ibirapuera-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-i/0d/6e/38/01/obelisco.jpg
Ponte Estaiada Octavio Frias de Oliveira;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350329-Reviews-Ponte_Estaiada_Octavio_Frias_de_Oliveira-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/06/1d/07/c4/ponte-estaiada-octavio.jpg
Praça das Artes;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7620183-Reviews-Praca_das_Artes-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-i/0b/ed/91/42/praca-das-artes.jpg
Praça Pôr Do Sol;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350332-Reviews-Sunset_Square-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/03/5e/5f/0f/praca-por-do-sol-cel.jpg
Mirante 9 de Julho;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8628181-Reviews-Mirante_9_de_Julho-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/09/00/35/35/mirante-9-de-julho.jpg
Igreja São Luís Gonzaga;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4006970-Reviews-Igreja_Sao_Luis_Gonzaga-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/06/91/e6/68/igreja-sao-luis-gonzaga.jpg
Pavilhão Ciccillo Matarazzo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d317782-Reviews-Ciccillo_Matarazzo_Pavilion-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/02/31/21/f8/typisch-geschwungene.jpg
Viaduto Santa Efigénia;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4127722-Reviews-Viaduto_Santa_Efigenia-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0d/42/a3/d5/viaduto-santa-efigenia.jpg
Paroquia Nossa Senhora da Aparecida;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2518933-Reviews-Paroquia_Nossa_Senhora_da_Aparecida-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/07/2c/e3/4c/bela-igreja.jpg
Edifício Matarazzo - Palácio Do Anhangabaú;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350008-Reviews-Matarazzo_Building_City_Hall_Of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0a/c0/ba/53/photo5jpg.jpg
Cemitério da Consolação;https://www.tripadvisor.com.br/Attraction_Review-g303631-d5226404-Reviews-Cemiterio_da_Consolacao-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/09/ce/1f/dc/cemiterio-da-consolacao.jpg
Praça Vinícius de Moraes;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4783152-Reviews-Praca_Vinicius_de_Moraes-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/07/61/5b/0a/por-do-sol-agora.jpg
Igreja de Santa Ifigênia;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4740720-Reviews-Igreja_de_Santa_Ifigenia-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/05/88/b3/81/igreja-de-santa-ifigenia.jpg
Viaduto Do Cha;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8273766-Reviews-Viaduto_Do_Cha-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-i/0f/57/3b/6e/vista-a-nivel-do-trafego.jpg
Piknik Faria Lima;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8564970-Reviews-Piknik_Faria_Lima-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/08/ca/17/1f/piknik-faria-lima.jpg
Pavilhão Japonês;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350327-Reviews-Japanese_Pavilion-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/05/4c/84/e3/pavilhao-japones.jpg
Palácio dos Bandeirantes;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350291-Reviews-Palacio_dos_Bandeirantes-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/02/b8/1b/b1/bandeirantes-palace.jpg
